val_r2,val_rmse,test_r2,test_rmse,configuration
-9.803553870136101,0.06057628522476715,0.8276728588680498,0.14756272258624714,"{'model_type': 'transformer', 'transformer': {'dim_feedforward': 256, 'num_encoder_layers': 4, 'nhead': 7, 'shuffle': False, 'dropout': 0.2, 'activation': 'gelu', 'batch_first': True, 'hidden_size': 128, 'dense_layers': 2, 'd_model': 273, 'positional_encoding': 'sinusoidal'}, 'optimizer': {'optim_type': 'adam', 'learning_rate': 0.001, 'weight_decay': 1e-05, 'scheduler': 'cosine'}, 'early_stopper': {'patience': 10, 'min_delta': 0}, 'epochs': 100, 'batch_size': 32, 'loss_fn': 'HuberLoss', 'verbose': 0, 'seed': 42, 'device': 'cpu', 'input_size': 273, 'output_size': 7, 'day_target': 1}"
-9.38196338503475,0.059382580028658656,0.8307375652957569,0.14624469116208783,"{'model_type': 'transformer', 'transformer': {'dim_feedforward': 256, 'num_encoder_layers': 4, 'nhead': 7, 'shuffle': False, 'dropout': 0.2, 'activation': 'gelu', 'batch_first': True, 'hidden_size': 128, 'dense_layers': 2, 'd_model': 273, 'positional_encoding': 'sinusoidal'}, 'optimizer': {'optim_type': 'adam', 'learning_rate': 0.001, 'weight_decay': 1e-05, 'scheduler': 'cosine'}, 'early_stopper': {'patience': 10, 'min_delta': 0}, 'epochs': 100, 'batch_size': 64, 'loss_fn': 'HuberLoss', 'verbose': 0, 'seed': 42, 'device': 'cpu', 'input_size': 273, 'output_size': 7, 'day_target': 1}"
-7.537647651629044,0.0538503375622695,0.7922503317339854,0.16202050720490743,"{'model_type': 'transformer', 'transformer': {'dim_feedforward': 256, 'num_encoder_layers': 4, 'nhead': 7, 'shuffle': False, 'dropout': 0.2, 'activation': 'gelu', 'batch_first': True, 'hidden_size': 128, 'dense_layers': 2, 'd_model': 273, 'positional_encoding': 'sinusoidal'}, 'optimizer': {'optim_type': 'adam', 'learning_rate': 0.001, 'weight_decay': 1e-05, 'scheduler': 'cosine'}, 'early_stopper': {'patience': 10, 'min_delta': 0}, 'epochs': 100, 'batch_size': 64, 'loss_fn': 'HuberLoss', 'verbose': 0, 'seed': 42, 'device': 'cpu', 'input_size': 273, 'output_size': 7, 'day_target': 1}"
-10.192767257201178,0.061657803994805034,0.8241719269347002,0.14905409987345083,"{'model_type': 'transformer', 'transformer': {'dim_feedforward': 256, 'num_encoder_layers': 4, 'nhead': 7, 'shuffle': False, 'dropout': 0.2, 'activation': 'gelu', 'batch_first': True, 'hidden_size': 128, 'dense_layers': 2, 'd_model': 273, 'positional_encoding': 'sinusoidal'}, 'optimizer': {'optim_type': 'adam', 'learning_rate': 0.001, 'weight_decay': 1e-05, 'scheduler': 'cosine'}, 'early_stopper': {'patience': 10, 'min_delta': 0}, 'epochs': 100, 'batch_size': 64, 'loss_fn': 'HuberLoss', 'verbose': 0, 'seed': 42, 'device': 'cpu', 'input_size': 273, 'output_size': 7, 'day_target': 1}"
-7.6300889049957465,0.05414108453231266,0.8624939528713095,0.13181375035624554,"{'model_type': 'transformer', 'transformer': {'dim_feedforward': 256, 'num_encoder_layers': 4, 'nhead': 7, 'shuffle': False, 'dropout': 0.2, 'activation': 'gelu', 'batch_first': True, 'hidden_size': 128, 'dense_layers': 2, 'd_model': 273, 'positional_encoding': 'sinusoidal'}, 'optimizer': {'optim_type': 'adam', 'learning_rate': 0.001, 'weight_decay': 1e-05, 'scheduler': 'cosine'}, 'early_stopper': {'patience': 10, 'min_delta': 0}, 'epochs': 100, 'batch_size': 128, 'loss_fn': 'HuberLoss', 'verbose': 0, 'seed': 42, 'device': 'cpu', 'input_size': 273, 'output_size': 7, 'day_target': 1}"
-8.757000328231799,0.057567514107961314,0.8495471337122754,0.13787961144771452,"{'model_type': 'transformer', 'transformer': {'dim_feedforward': 256, 'num_encoder_layers': 4, 'nhead': 7, 'shuffle': False, 'dropout': 0.2, 'activation': 'gelu', 'batch_first': True, 'hidden_size': 128, 'dense_layers': 2, 'd_model': 273, 'positional_encoding': 'sinusoidal'}, 'optimizer': {'optim_type': 'adam', 'learning_rate': 0.001, 'weight_decay': 1e-05, 'scheduler': 'cosine'}, 'early_stopper': {'patience': 10, 'min_delta': 0}, 'epochs': 100, 'batch_size': 128, 'loss_fn': 'HuberLoss', 'verbose': 0, 'seed': 42, 'device': 'cpu', 'input_size': 273, 'output_size': 7, 'day_target': 1}"
-8.342955269647685,0.05633281464033886,0.840757230195678,0.14185011080191015,"{'model_type': 'transformer', 'transformer': {'dim_feedforward': 256, 'num_encoder_layers': 4, 'nhead': 7, 'shuffle': False, 'dropout': 0.2, 'activation': 'gelu', 'batch_first': True, 'hidden_size': 128, 'dense_layers': 2, 'd_model': 273, 'positional_encoding': 'sinusoidal'}, 'optimizer': {'optim_type': 'adam', 'learning_rate': 0.001, 'weight_decay': 1e-05, 'scheduler': 'cosine'}, 'early_stopper': {'patience': 10, 'min_delta': 0}, 'epochs': 100, 'batch_size': 128, 'loss_fn': 'HuberLoss', 'verbose': 0, 'seed': 42, 'device': 'cpu', 'input_size': 273, 'output_size': 7, 'day_target': 1}"
-9.407671424391712,0.05945605677676034,0.8309427757666941,0.14615601217171975,"{'model_type': 'transformer', 'transformer': {'dim_feedforward': 256, 'num_encoder_layers': 6, 'nhead': 7, 'shuffle': False, 'dropout': 0.2, 'activation': 'gelu', 'batch_first': True, 'hidden_size': 128, 'dense_layers': 2, 'd_model': 273, 'positional_encoding': 'sinusoidal'}, 'optimizer': {'optim_type': 'adam', 'learning_rate': 0.001, 'weight_decay': 1e-05, 'scheduler': 'cosine'}, 'early_stopper': {'patience': 10, 'min_delta': 0}, 'epochs': 100, 'batch_size': 32, 'loss_fn': 'HuberLoss', 'verbose': 0, 'seed': 42, 'device': 'cpu', 'input_size': 273, 'output_size': 7, 'day_target': 1}"
-9.59111173551254,0.05997773916479439,0.8295573685149737,0.14675365729990206,"{'model_type': 'transformer', 'transformer': {'dim_feedforward': 256, 'num_encoder_layers': 6, 'nhead': 7, 'shuffle': False, 'dropout': 0.2, 'activation': 'gelu', 'batch_first': True, 'hidden_size': 128, 'dense_layers': 2, 'd_model': 273, 'positional_encoding': 'sinusoidal'}, 'optimizer': {'optim_type': 'adam', 'learning_rate': 0.001, 'weight_decay': 1e-05, 'scheduler': 'cosine'}, 'early_stopper': {'patience': 10, 'min_delta': 0}, 'epochs': 100, 'batch_size': 32, 'loss_fn': 'HuberLoss', 'verbose': 0, 'seed': 42, 'device': 'cpu', 'input_size': 273, 'output_size': 7, 'day_target': 1}"
-9.379033807564008,0.05937420116349187,0.8314552466770411,0.14593431932886292,"{'model_type': 'transformer', 'transformer': {'dim_feedforward': 256, 'num_encoder_layers': 6, 'nhead': 7, 'shuffle': False, 'dropout': 0.2, 'activation': 'gelu', 'batch_first': True, 'hidden_size': 128, 'dense_layers': 2, 'd_model': 273, 'positional_encoding': 'sinusoidal'}, 'optimizer': {'optim_type': 'adam', 'learning_rate': 0.001, 'weight_decay': 1e-05, 'scheduler': 'cosine'}, 'early_stopper': {'patience': 10, 'min_delta': 0}, 'epochs': 100, 'batch_size': 32, 'loss_fn': 'HuberLoss', 'verbose': 0, 'seed': 42, 'device': 'cpu', 'input_size': 273, 'output_size': 7, 'day_target': 1}"
-10.131203377548719,0.06148800113882155,0.8247453452420322,0.14881085046809592,"{'model_type': 'transformer', 'transformer': {'dim_feedforward': 256, 'num_encoder_layers': 6, 'nhead': 7, 'shuffle': False, 'dropout': 0.2, 'activation': 'gelu', 'batch_first': True, 'hidden_size': 128, 'dense_layers': 2, 'd_model': 273, 'positional_encoding': 'sinusoidal'}, 'optimizer': {'optim_type': 'adam', 'learning_rate': 0.001, 'weight_decay': 1e-05, 'scheduler': 'cosine'}, 'early_stopper': {'patience': 10, 'min_delta': 0}, 'epochs': 100, 'batch_size': 64, 'loss_fn': 'HuberLoss', 'verbose': 0, 'seed': 42, 'device': 'cpu', 'input_size': 273, 'output_size': 7, 'day_target': 1}"
-9.33842702829235,0.05925793996155218,0.8318272934111434,0.14577316218399292,"{'model_type': 'transformer', 'transformer': {'dim_feedforward': 256, 'num_encoder_layers': 6, 'nhead': 7, 'shuffle': False, 'dropout': 0.2, 'activation': 'gelu', 'batch_first': True, 'hidden_size': 128, 'dense_layers': 2, 'd_model': 273, 'positional_encoding': 'sinusoidal'}, 'optimizer': {'optim_type': 'adam', 'learning_rate': 0.001, 'weight_decay': 1e-05, 'scheduler': 'cosine'}, 'early_stopper': {'patience': 10, 'min_delta': 0}, 'epochs': 100, 'batch_size': 64, 'loss_fn': 'HuberLoss', 'verbose': 0, 'seed': 42, 'device': 'cpu', 'input_size': 273, 'output_size': 7, 'day_target': 1}"
-9.861237619354783,0.060737788348451574,0.8271484845179464,0.14778706139952114,"{'model_type': 'transformer', 'transformer': {'dim_feedforward': 256, 'num_encoder_layers': 6, 'nhead': 7, 'shuffle': False, 'dropout': 0.2, 'activation': 'gelu', 'batch_first': True, 'hidden_size': 128, 'dense_layers': 2, 'd_model': 273, 'positional_encoding': 'sinusoidal'}, 'optimizer': {'optim_type': 'adam', 'learning_rate': 0.001, 'weight_decay': 1e-05, 'scheduler': 'cosine'}, 'early_stopper': {'patience': 10, 'min_delta': 0}, 'epochs': 100, 'batch_size': 64, 'loss_fn': 'HuberLoss', 'verbose': 0, 'seed': 42, 'device': 'cpu', 'input_size': 273, 'output_size': 7, 'day_target': 1}"
-7.532332092984744,0.053833571281496274,0.8480073834584079,0.13858335262019297,"{'model_type': 'transformer', 'transformer': {'dim_feedforward': 256, 'num_encoder_layers': 6, 'nhead': 7, 'shuffle': False, 'dropout': 0.2, 'activation': 'gelu', 'batch_first': True, 'hidden_size': 128, 'dense_layers': 2, 'd_model': 273, 'positional_encoding': 'sinusoidal'}, 'optimizer': {'optim_type': 'adam', 'learning_rate': 0.001, 'weight_decay': 1e-05, 'scheduler': 'cosine'}, 'early_stopper': {'patience': 10, 'min_delta': 0}, 'epochs': 100, 'batch_size': 128, 'loss_fn': 'HuberLoss', 'verbose': 0, 'seed': 42, 'device': 'cpu', 'input_size': 273, 'output_size': 7, 'day_target': 1}"
-7.840014957913985,0.05479561633648111,0.8451810889894259,0.1398658928570265,"{'model_type': 'transformer', 'transformer': {'dim_feedforward': 256, 'num_encoder_layers': 6, 'nhead': 7, 'shuffle': False, 'dropout': 0.2, 'activation': 'gelu', 'batch_first': True, 'hidden_size': 128, 'dense_layers': 2, 'd_model': 273, 'positional_encoding': 'sinusoidal'}, 'optimizer': {'optim_type': 'adam', 'learning_rate': 0.001, 'weight_decay': 1e-05, 'scheduler': 'cosine'}, 'early_stopper': {'patience': 10, 'min_delta': 0}, 'epochs': 100, 'batch_size': 128, 'loss_fn': 'HuberLoss', 'verbose': 0, 'seed': 42, 'device': 'cpu', 'input_size': 273, 'output_size': 7, 'day_target': 1}"
-10.514737610955068,0.06253833856272246,0.8213551029642489,0.15024330396271957,"{'model_type': 'transformer', 'transformer': {'dim_feedforward': 256, 'num_encoder_layers': 6, 'nhead': 7, 'shuffle': False, 'dropout': 0.2, 'activation': 'gelu', 'batch_first': True, 'hidden_size': 128, 'dense_layers': 2, 'd_model': 273, 'positional_encoding': 'sinusoidal'}, 'optimizer': {'optim_type': 'adam', 'learning_rate': 0.001, 'weight_decay': 1e-05, 'scheduler': 'cosine'}, 'early_stopper': {'patience': 10, 'min_delta': 0}, 'epochs': 100, 'batch_size': 128, 'loss_fn': 'HuberLoss', 'verbose': 0, 'seed': 42, 'device': 'cpu', 'input_size': 273, 'output_size': 7, 'day_target': 1}"
